SKU,NOMBRE,@IMAGEN,Publico,Mayoreo,Distribuidor,Caja,PZAS,Categoría,Descuento
SOP-1070,Soporte Plegable Magnético para Telefono,SOP-1070.jpg,$35.00,$32.00,$30.00,$28.00,200,Soportes para Celular,0%
XZ-6140,Soporte de Escritorio para Celular,XZ-6140.jpg,$20.00,$16.00,$14.00,$13.00,200,Soportes para Celular,0%
XZ-6225,Soporte Magnético 360° para Coche A25,XZ-6225.jpg,$36.00,$29.00,$25.00,$24.00,200,Soportes para Celular,0%
XZ-6217,Soporte Celular Retrovisor,XZ-6217.jpg,$42.00,$34.00,$30.00,$28.00,100,Soportes para Celular,0%
JC-23,Soporte De Selfie,JC-23.jpg,$158.00,$127.00,$112.00,$106.00,60,Soportes para Celular,0%
JC-15,Soprte Para Selfies,JC-15.jpg,$208.00,$167.00,$147.00,$139.00,50,Soportes para Celular,0%
SOP-1079,Soporte Magnético de Auto para Celular,SOP-1079.JPG,$33.00,$24.00,$22.00,$20.00,200,Soportes para Celular / Auto,0%
XZ-6223,Soporte para Celular respaldo de Auto,XZ-6223.jpg,$15.00,$12.00,$11.00,$10.00,200,Soportes para Celular / Auto,0%
XZ-6206,Soporte Magnético para Auto,XZ-6206.jpg,$20.00,$16.00,$14.00,$13.00,300,Soportes para Celular / Auto,0%
BT-1001,Soporte De Iman,BT-1001.jpg,$30.00,$24.00,$21.00,$20.00,200,Soportes para Celular / Auto,0%
BT-1002,Soporte De Iman,BT-1002.jpg,$30.00,$24.00,$21.00,$20.00,200,Soportes para Celular / Auto,0%
XZ-6218,Soporte de Celular para Carro,XZ-6218.jpg,$30.00,$24.00,$21.00,$20.00,200,Soportes para Celular / Auto,0%
XZ-6215,Soporte Para Celular De Auto,XZ-6215.JPG,$33.00,$26.00,$23.00,$22.00,200,Soportes para Celular / Auto,0%
BT-1010,Soporte Para Botellas,BT-1010.jpg,$37.00,$29.00,$26.00,$24.00,100,Soportes para Celular / Auto,0%
XZ-6210,Soporte de Auto Para Celular,XZ-6210.jpg,$38.00,$30.00,$26.00,$25.00,100,Soportes para Celular / Auto,0%
BT-1003,Soporte Para Bici,BT-1003.jpg,$38.00,$31.00,$27.00,$26.00,100,Soportes para Celular / Auto,0%
SOP-1059,Soporte Para Celular,SOP-1059.jpg,$42.00,$33.00,$29.00,$28.00,100,Soportes para Celular / Auto,0%
SOP-1060,Soporte Para Celular,SOP-1060.jpg,$48.00,$39.00,$34.00,$32.00,100,Soportes para Celular / Auto,0%
JC-35,Palo De Selfie,JC-35.jpg,$115.00,$92.00,$81.00,$77.00,100,Soportes para Celular / Auto,0%
XZ-6303,Soporte de bici,XZ-6303.jpg,$32.00,$26.00,$23.00,$22.00,200,Soportes para Celular / Bici,0%
XZ-6306,Soporte para Celular de Bici,XZ-6306.jpg,$98.00,$78.00,$69.00,$65.00,100,Soportes para Celular / Bici,0%
XZ-6115,Soporte Para Celular,XZ-6115.jpg,$16.00,$14.00,$13.00,$12.00,200,Soportes para Celular / Escritorio,0%
XZ-6111,Soporte Flexible Celular,XZ-6111.jpg,$26.00,$20.00,$19.00,$18.00,100,Soportes para Celular / Escritorio,0%
XZ-6360,Soporte De Celular Para Motocicleta,XZ-6360.jpg,$68.00,$54.00,$48.00,$45.00,100,Soportes para Celular / Moto,0%
XZ-6307,Soporte De Diseño,XZ-6307.jpg,$105.00,$84.00,$74.00,$70.00,100,Soportes para Celular / Moto,0%
YSK-012,Llavero de Zapatos de Tacón,YSK-012.jpg,$4.00,$3.50,$3.00,$2.50,2400,Temporada,0%
XQ-201,Rosa Eterna Decorada de Espuma Artificial con Aroma,XQ-201.jpg,$8.00,$6.00,$5.50,$5.00,620,Temporada,0%
XQ-232,Rosa Eterna con Detalle de Oso y Corazón,XQ-232.jpg,$8.00,$6.50,$6.00,$5.50,500,Temporada,0%
XQ-233,Rosa Eterna con Detalle de Oso Corazón,XQ-233.jpg,$9.00,$7.00,$6.50,$6.00,1200,Temporada,0%
XQ-S175,Bolsa de Regalo San Valentín de Papel Diseño Surtido,XQ-S175.jpg,$10.00,$8.00,$7.50,$7.00,480,Temporada,0%
XQ-253,Rosa Eterna para Regalo,XQ-253.jpg,$16.00,$13.00,$11.00,$10.50,520,Temporada,0%
XQ-237,Flor Eterna con Corazón de Unicel para Regalo,XQ-237.jpg,$18.00,$15.00,$13.00,$12.00,300,Temporada,0%
XQ-252,Ramo de Rosas Eternas para Regalo,XQ-252.jpg,$23.00,$19.00,$17.00,$16.00,370,Temporada,0%
XQ-257,Cajita de Aluminio con Rosa Eterna y Collar,XQ-257.jpg,$24.00,$19.00,$17.00,$16.00,527,Temporada,0%
XQ-251,Ramo de Rosas Eternas para Regalo,XQ-251.jpg,$26.00,$21.00,$18.00,$17.00,400,Temporada,0%
XQ-605,Caja de Regalo con Oso de Peluche,XQ-605.jpg,$27.00,$21.00,$19.00,$18.00,192,Temporada,0%
QRJ-03,Globo con Rosa y Tira LED,QRJ-03.jpg,$28.00,$22.00,$19.00,$18.00,300,Temporada,0%
XQ-606,Caja de Regalo de Rosas,XQ-606.jpg,$33.00,$27.00,$24.00,$22.00,192,Temporada,0%
XQ-611,Cajita de Regalo con Pulsera y Rosas,XQ-611.jpg,$42.00,$33.00,$29.00,$28.00,100,Temporada,0%
XQ-607,Cajita de Regalo con Ramo y Osito ,XQ-607.jpg,$58.00,$47.00,$41.00,$39.00,120,Temporada,0%
XQ-213,Caja de Regalo en Forma de corazón con Cadena y Aretes con 10 Rosas,XQ-213.jpg,$58.00,$47.00,$41.00,$39.00,165,Temporada,0%
XQ-260,Alhajero con Rosa Eterna y Collar para Regalo,XQ-260.jpg,$90.00,$72.00,$64.00,$60.00,100,Temporada,0%
XQ-609,Cápsula con Luz LED y Figura de Parejas,XQ-609.jpg,$97.00,$77.00,$68.00,$64.00,72,Temporada,0%
MULTI-16,"Multi Contacto 5 enchufes, conexión USB, Conexión Tipo C",MULTI-16.JPG,$137.00,$100.00,$89.00,$84.00,60.00,Todo,0%
ACC-20104,Transmisor para Auto Bluetooth,ACC-20104.jpg,$63.00,$52.00,$48.00,$45.00,200.00,Transmisores,0%
ACC-20302,Transmisor de Auto Multientradas,ACC-20302.JPG,$65.00,$56.00,$52.00,$48.00,200,Transmisores,0%
XO-8301,Transmisor Bluetooth de Coche ,XO-8301.JPG,$57.00,$46.00,$42.00,$40.00,200,Transmisores,0%
XO-8150,Transmisor Bt,XO-8150.jpg,$39.00,$31.00,$28.00,$26.00,200,Transmisores,0%
ACC-20500,Transmisor para Auto Bluetooth,ACC-20500.jpg,$98.00,$78.00,$69.00,$65.00,200,Transmisores,0%
ACC-20101,Transmisor para Auto BT,ACC-20101.jpg,$113.00,$90.00,$79.00,$75.00,100,Transmisores,0%
ACC-20102,Transmisor para Auto Bluetooth,ACC-20102.jpg,$113.00,$90.00,$79.00,$75.00,100,Transmisores,0%
